"2021/10 Monthly Closing Average Price of 2330"
"Date","Closing Price",
"2021/10/01","574.00",
"2021/10/04","572.00",
"2021/10/05","572.00",
"2021/10/06","571.00",
"2021/10/07","580.00",
"2021/10/08","575.00",
"Monthly Closing Average Price","574.00",
"Remarks:"
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

