"2021/10 Monthly Closing Average Price of 2303"
"Date","Closing Price",
"2021/10/01","62.60",
"2021/10/04","60.80",
"2021/10/05","61.10",
"2021/10/06","59.90",
"2021/10/07","62.50",
"2021/10/08","61.10",
"2021/10/12","58.50",
"2021/10/13","56.40",
"Monthly Closing Average Price","60.36",
"Remarks:"
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

