"2021/10 Monthly Closing Average Price of 2454"
"Date","Closing Price",
"2021/10/01","885.00",
"2021/10/04","892.00",
"2021/10/05","867.00",
"2021/10/06","871.00",
"2021/10/07","911.00",
"2021/10/08","910.00",
"Monthly Closing Average Price","889.33",
"Remarks:"
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

